date,region,site,id,species,length,sex,oto_rad,oto_wt,age,SSTmean,SSTlo
27-11-17,Palau,NA,EPPK067,Epinephelus_polyphekadion,388,F,1624.559,0.2126,12,29.15,28.45
27-11-17,Palau,NA,EPPK071,Epinephelus_polyphekadion,360,F,1029.72,0.1771,6,29.16,28.42
03-12-17,Palau,NA,EPPK077,Epinephelus_polyphekadion,419,M,1776.184,0.2813,13,29.11,28.41
07-12-17,Palau,NA,EPPK080,Epinephelus_polyphekadion,440,F,1624.557,0.2841,12,29.15,28.45
07-12-17,Palau,NA,EPPK083,Epinephelus_polyphekadion,412,M,2141.084,0.3475,17,29.09,28.41
11-12-17,Palau,NA,EPPK085,Epinephelus_polyphekadion,460,M,2316.842,0.3876,17,29.09,28.41
11-12-17,Palau,NA,EPPK086,Epinephelus_polyphekadion,470,M,1346.299,0.2796,10,29.18,28.49
11-12-17,Palau,NA,EPPK087,Epinephelus_polyphekadion,415,F,968.07,0.1855,5,29.17,28.42
11-12-17,Palau,NA,EPPK088,Epinephelus_polyphekadion,384,M,2472.66,0.3895,16,29.08,28.39
11-12-17,Palau,NA,EPPK089,Epinephelus_polyphekadion,475,F,1442.943,0.1779,9,29.17,28.47
04-01-18,Palau,NA,EPPK095,Epinephelus_polyphekadion,331,F,1321.306,0.1444,7,29.17,28.49
06-01-18,Palau,NA,EPPK097,Epinephelus_polyphekadion,400,F,1846.163,0.2840,13,29.16,28.48
08-01-18,Palau,NA,EPPK099,Epinephelus_polyphekadion,442,M,1951.136,0.3351,15,29.11,28.45
25-09-18,Palau,NA,EPPK102,Epinephelus_polyphekadion,280,F,969.736,0.0906,4,29.21,28.5
28-02-19,Palau,NA,EPPK113,Epinephelus_polyphekadion,390,M,1304.645,0.1901,8,29.13,28.4
28-02-19,Palau,NA,EPPK114,Epinephelus_polyphekadion,419,M,1661.215,0.2476,12,29.18,28.51
28-02-19,Palau,NA,EPPK115,Epinephelus_polyphekadion,325,F,853.101,0.1242,4,29.22,28.39
28-02-19,Palau,NA,EPPK116,Epinephelus_polyphekadion,324,F,1013.058,0.1179,4,29.22,28.39
28-02-19,Palau,NA,EPPK117,Epinephelus_polyphekadion,324,F,998.061,0.1188,5,29.14,28.35
28-02-19,Palau,NA,EPPK118,Epinephelus_polyphekadion,383,F,2054.439,0.2866,14,29.12,28.45
04-03-19,Palau,NA,EPPK119,Epinephelus_polyphekadion,492,M,1539.582,0.3111,12,29.18,28.51
04-03-19,Palau,NA,EPPK120,Epinephelus_polyphekadion,373,F,1769.518,0.2515,13,29.16,28.48
06-03-19,Palau,NA,EPPK121,Epinephelus_polyphekadion,318,F,941.411,0.1266,6,29.12,28.36
06-03-19,Palau,NA,EPPK122,Epinephelus_polyphekadion,365,F,1144.688,0.1599,7,29.14,28.39
