date,region,site,id,species,length,oto_rad,oto_wt,age,SSTmean,SSTlo
05-Mar-19,Chagos,Peros Banhos,NU01,Naso_unicornis,305,544.953,0.01035,7,28.66,27.81
06-Mar-19,Chagos,Peros Banhos,NU02,Naso_unicornis,426,740.536,0.01827,9,28.64,27.82
06-Mar-19,Chagos,Peros Banhos,NU03,Naso_unicornis,375,596.341,0.01125,7,28.66,27.81
06-Mar-19,Chagos,Peros Banhos,NU04,Naso_unicornis,395,614.087,0.01416,7,28.66,27.81
06-Mar-19,Chagos,Peros Banhos,NU05,Naso_unicornis,394,615.84,0.01311,6,28.67,27.78
06-Mar-19,Chagos,Peros Banhos,NU06,Naso_unicornis,397,863.776,0.01887,12,28.61,27.81
06-Mar-19,Chagos,Peros Banhos,NU07,Naso_unicornis,368,617.201,0.01191,6,28.67,27.78
06-Mar-19,Chagos,Peros Banhos,NU08,Naso_unicornis,415,1092.091,0.02588,18,28.58,27.77
06-Mar-19,Chagos,Peros Banhos,NU09,Naso_unicornis,404,730.943,0.01878,9,28.64,27.82
06-Mar-19,Chagos,Peros Banhos,NU10,Naso_unicornis,384,631.762,0.01379,7,28.66,27.81
06-Mar-19,Chagos,Peros Banhos,NU11,Naso_unicornis,340,477.857,0.01368,5,28.69,27.79
07-Mar-19,Chagos,Peros Banhos,NU12,Naso_unicornis,473,783.215,0.01834,9,28.64,27.82
07-Mar-19,Chagos,Peros Banhos,NU13,Naso_unicornis,498,961.63,0.02618,13,28.61,27.8
07-Mar-19,Chagos,Peros Banhos,NU14,Naso_unicornis,472,895.152,0.02565,12,28.61,27.81
07-Mar-19,Chagos,Peros Banhos,NU15,Naso_unicornis,508,1429.752,0.04244,26,28.5,27.68
07-Mar-19,Chagos,Peros Banhos,NU16,Naso_unicornis,325,479.639,0.01075,4,28.71,27.87
07-Mar-19,Chagos,Peros Banhos,NU17,Naso_unicornis,370,669.605,0.01518,6,28.67,27.78
07-Mar-19,Chagos,Peros Banhos,NU18,Naso_unicornis,415,644.282,0.0128,8,28.63,27.82
07-Mar-19,Chagos,Peros Banhos,NU19,Naso_unicornis,426,595.351,0.01529,8,28.63,27.82
07-Mar-19,Chagos,Peros Banhos,NU20,Naso_unicornis,345,568.989,0.01367,6,28.67,27.78
07-Mar-19,Chagos,Peros Banhos,NU21,Naso_unicornis,384,752.34,0.01425,10,28.63,27.82
07-Mar-19,Chagos,Peros Banhos,NU22,Naso_unicornis,431,1018.52,0.02883,17,28.59,27.77
07-Mar-19,Chagos,Peros Banhos,NU23,Naso_unicornis,359,721.225,0.01948,9,28.64,27.82
07-Mar-19,Chagos,Peros Banhos,NU24,Naso_unicornis,357,577.7,0.013,7,28.66,27.81
07-Mar-19,Chagos,Peros Banhos,NU25,Naso_unicornis,314,525.212,0.01147,4,28.71,27.87
07-Mar-19,Chagos,Peros Banhos,NU26,Naso_unicornis,335,537.816,0.01289,4,28.71,27.87
07-Mar-19,Chagos,Peros Banhos,NU27,Naso_unicornis,390,765.271,0.01959,8,28.63,27.82
07-Mar-19,Chagos,Peros Banhos,NU28,Naso_unicornis,310,592.701,0.01405,6,28.67,27.78
10-Mar-19,Chagos,Salomon,NU29,Naso_unicornis,478,1169.979,0.03333,19,28.56,27.76
10-Mar-19,Chagos,Salomon,NU30,Naso_unicornis,359,618.517,0.01084,6,28.67,27.78
10-Mar-19,Chagos,Salomon,NU31,Naso_unicornis,432,567.843,0.01418,6,28.67,27.78
10-Mar-19,Chagos,Salomon,NU32,Naso_unicornis,492,966.62,0.03197,15,28.58,27.78
10-Mar-19,Chagos,Salomon,NU33,Naso_unicornis,481,755.532,0.02718,10,28.63,27.82
10-Mar-19,Chagos,Salomon,NU34,Naso_unicornis,477,799.019,0.02462,14,28.59,27.8
10-Mar-19,Chagos,Salomon,NU35,Naso_unicornis,450,1099.532,0.03089,21,28.54,27.73
10-Mar-19,Chagos,Salomon,NU36,Naso_unicornis,385,618.82,0.01647,10,28.63,27.82
10-Mar-19,Chagos,Salomon,NU37,Naso_unicornis,411,568.872,0.01964,8,28.63,27.82
10-Mar-19,Chagos,Salomon,NU38,Naso_unicornis,356,702.761,0.01441,8,28.63,27.82
10-Mar-19,Chagos,Salomon,NU39,Naso_unicornis,358,806.273,0.02086,11,28.62,27.83
10-Mar-19,Chagos,Salomon,NU40,Naso_unicornis,348,635.524,0.01752,10,28.63,27.82
10-Mar-19,Chagos,Salomon,NU41,Naso_unicornis,381,947.749,0.02759,17,28.59,27.77
10-Mar-19,Chagos,Salomon,NU42,Naso_unicornis,235,370.7,0.00673,2,28.53,27.78
12-Mar-19,Chagos,Salomon,NU43,Naso_unicornis,544,1263.47,0.03529,24,28.51,27.69
16-Mar-19,Chagos,EagleIsland,NU44,Naso_unicornis,464,1063.555,0.03192,16,28.58,27.78
16-Mar-19,Chagos,EagleIsland,NU45,Naso_unicornis,447,1195.079,0.03531,22,28.54,27.72
16-Mar-19,Chagos,EagleIsland,NU46,Naso_unicornis,409,555.016,0.01423,5,28.69,27.79
16-Mar-19,Chagos,EagleIsland,NU47,Naso_unicornis,459,836.255,0.03604,11,28.62,27.83
16-Mar-19,Chagos,EagleIsland,NU48,Naso_unicornis,386,536.919,0.01317,6,28.67,27.78
17-Mar-19,Chagos,Egmont,NU49,Naso_unicornis,441,622.775,0.01868,7,28.66,27.81
17-Mar-19,Chagos,Egmont,NU50,Naso_unicornis,448,599.519,0.01732,7,28.66,27.81
18-Mar-19,Chagos,Egmont,NU51,Naso_unicornis,520,985.781,0.03009,20,28.54,27.74
18-Mar-19,Chagos,Egmont,NU52,Naso_unicornis,431,581.44,0.01195,7,28.66,27.81
18-Mar-19,Chagos,Egmont,NU53,Naso_unicornis,499,984.907,0.02489,15,28.58,27.78
18-Mar-19,Chagos,Egmont,NU54,Naso_unicornis,511,958.3,0.03986,18,28.58,27.77
18-Mar-19,Chagos,Egmont,NU55,Naso_unicornis,401,529.367,0.01061,6,28.67,27.78
18-Mar-19,Chagos,Egmont,NU56,Naso_unicornis,519,736.052,0.02026,9,28.64,27.82
18-Mar-19,Chagos,Egmont,NU57,Naso_unicornis,465,791.818,0.02063,10,28.63,27.82
18-Mar-19,Chagos,Egmont,NU58,Naso_unicornis,475,1003.333,0.03216,18,28.58,27.77
18-Mar-19,Chagos,Egmont,NU59,Naso_unicornis,421,498.933,0.01161,4,28.71,27.87
18-Mar-19,Chagos,Egmont,NU60,Naso_unicornis,448,560.834,0.01567,5,28.69,27.79
18-Mar-19,Chagos,Egmont,NU61,Naso_unicornis,420,618.163,0.01558,6,28.67,27.78
NA,Guam,Guam,GECC126,Naso_unicornis,499,887.664,0.0265,13,28.84,27.65
NA,Guam,Guam,GECC127,Naso_unicornis,507,758.005,0.0203,10,28.86,27.63
NA,Guam,Guam,GECC128,Naso_unicornis,500,624.358,0.0155,7,28.85,27.64
15-Jun-08,Guam,East Agana,NU045,Naso_unicornis,310,483.43,0.0091,4,28.83,27.61
15-Jun-08,Guam,East Agana,NU046,Naso_unicornis,407,589.343,0.0153,5,28.85,27.55
15-Jun-08,Guam,East Agana,NU047,Naso_unicornis,205,336.237,0.0046,2,28.87,27.63
15-Jun-08,Guam,East Agana,NU048,Naso_unicornis,386,492.025,0.0129,5,28.85,27.55
15-Jun-08,Guam,East Agana,NU049,Naso_unicornis,292,531.867,0.0079,5,28.85,27.55
15-Jun-08,Guam,East Agana,NU050,Naso_unicornis,412,526.105,0.0124,5,28.85,27.55
15-Jun-08,Guam,East Agana,NU051,Naso_unicornis,383,502.512,0.01,5,28.85,27.55
15-Jun-08,Guam,East Agana,NU052,Naso_unicornis,297,412.925,0.0068,3,28.85,27.55
15-Jun-08,Guam,East Agana,NU053,Naso_unicornis,268,369.736,0.0064,3,28.85,27.55
15-Jun-08,Guam,East Agana,NU054,Naso_unicornis,272,403.53,0.007,3,28.85,27.55
15-Jun-08,Guam,East Agana,NU056,Naso_unicornis,236,415.59,0.0053,3,28.85,27.55
15-Jun-08,Guam,East Agana,NU057,Naso_unicornis,256,338.38,0.0053,2,28.87,27.63
15-Jun-08,Guam,East Agana,NU058,Naso_unicornis,229,373.83,0.0045,2,28.87,27.63
15-Jun-08,Guam,East Agana,NU059,Naso_unicornis,237,374,0.0037,2,28.87,27.63
15-Jun-08,Guam,East Agana,NU060,Naso_unicornis,261,361.18,0.0074,3,28.85,27.55
15-Jun-08,Guam,East Agana,NU061,Naso_unicornis,259,409.19,0.0071,3,28.85,27.55
15-Jun-08,Guam,East Agana,NU062,Naso_unicornis,242,286.12,0.006,2,28.87,27.63
15-Jun-08,Guam,East Agana,NU063,Naso_unicornis,232,353.09,0.0068,2,28.87,27.63
NA,Guam,NA,NU067,Naso_unicornis,229,359.2,0.0052,2,28.87,27.63
NA,Guam,NA,NU068,Naso_unicornis,237,364.16,0.0063,2,28.87,27.63
NA,Guam,NA,NU069,Naso_unicornis,236,407.67,0.006,3,28.85,27.55
NA,Guam,NA,NU070,Naso_unicornis,233,347.21,0.0052,2,28.87,27.63
NA,Guam,NA,NU071,Naso_unicornis,227,356.37,0.0049,2,28.87,27.63
NA,Guam,NA,NU072,Naso_unicornis,207,334.23,0.0053,2,28.87,27.63
NA,Guam,NA,NU073,Naso_unicornis,235,346.61,0.0052,2,28.87,27.63
NA,Guam,NA,NU074,Naso_unicornis,226,336.9,0.0053,2,28.87,27.63
NA,Guam,NA,NU075,Naso_unicornis,193,339.14,0.005,2,28.87,27.63
NA,Guam,NA,NU076,Naso_unicornis,242,385.04,0.0059,2,28.87,27.63
NA,Guam,NA,NU077,Naso_unicornis,210,285.69,0.0044,1,28.93,27.46
02-Aug-08,Guam,PagoBay,NU084,Naso_unicornis,416,574.44,0.0119,5,28.85,27.55
05-Aug-08,Guam,Inarajan,NU086,Naso_unicornis,324,429.26,0.009,3,28.85,27.55
05-Aug-08,Guam,Piti,NU101,Naso_unicornis,205,357.1,0.0054,2,28.87,27.63
12-Aug-08,Guam,CocosLagoon,NU104,Naso_unicornis,257,376.74,0.006,3,28.85,27.55
30-Jul-08,Guam,Piti,NU107,Naso_unicornis,235,351.14,0.005,2,28.87,27.63
23-Aug-08,Guam,Inarajan,NU108,Naso_unicornis,440,675.412,0.0167,9,28.86,27.65
23-Aug-08,Guam,Inarajan,NU109,Naso_unicornis,413,822.161,0.0192,11,28.86,27.65
23-Aug-08,Guam,Inarajan,NU110,Naso_unicornis,323,492.64,0.0099,5,28.85,27.55
23-Aug-08,Guam,Inarajan,NU111,Naso_unicornis,317,512,0.008,4,28.83,27.61
NA,Guam,NA,NU112,Naso_unicornis,485,1081.156,0.0293,18,28.71,27.5
27-Aug-08,Guam,Malojloj,NU113,Naso_unicornis,441,656.979,0.0149,8,28.86,27.65
27-Aug-08,Guam,Ylig,NU114,Naso_unicornis,353,452.96,0.0092,4,28.83,27.61
27-Aug-08,Guam,Inarajan,NU115,Naso_unicornis,205,262.77,0.0051,1,28.93,27.46
NA,Guam,NA,NU118,Naso_unicornis,175,304.11,0.0044,1,28.93,27.46
30-Aug-08,Guam,Achang,NU119,Naso_unicornis,271,357.47,0.007,2,28.87,27.63
30-Aug-08,Guam,CocosLagoon,NU120,Naso_unicornis,220,329.75,0.0053,2,28.87,27.63
30-Aug-08,Guam,CocosLagoon,NU121,Naso_unicornis,201,259.82,0.0043,1,28.93,27.46
30-Aug-08,Guam,CocosLagoon,NU122,Naso_unicornis,181,262.65,0.0037,1,28.93,27.46
10-Sep-08,Guam,Achang,NU127,Naso_unicornis,275,387.35,0.0082,3,28.85,27.55
10-Sep-08,Guam,Achang,NU128,Naso_unicornis,259,373.7,0.0066,3,28.85,27.55
10-Sep-08,Guam,Achang,NU129,Naso_unicornis,223,331.35,0.0058,2,28.87,27.63
16-Sep-08,Guam,CocosLagoon,NU130,Naso_unicornis,280,443.49,0.007,4,28.83,27.61
16-Sep-08,Guam,CocosLagoon,NU131,Naso_unicornis,281,404.57,0.0089,3,28.85,27.55
16-Sep-08,Guam,CocosLagoon,NU132,Naso_unicornis,211,359.63,0.0044,2,28.87,27.63
16-Sep-08,Guam,CocosLagoon,NU133,Naso_unicornis,200,334.55,0.0049,2,28.87,27.63
26-Sep-08,Guam,KiloWharf,NU134,Naso_unicornis,465,734.183,0.0186,9,28.86,27.69
26-Sep-08,Guam,KiloWharf,NU135,Naso_unicornis,302,384.72,0.008,3,28.85,27.55
26-Sep-08,Guam,KiloWharf,NU136,Naso_unicornis,288,405.32,0.0092,4,28.83,27.61
26-Sep-08,Guam,KiloWharf,NU137,Naso_unicornis,264,398.59,0.0057,3,28.85,27.55
01-Oct-08,Guam,Inarajan,NU138,Naso_unicornis,430,628.954,0.0154,7,28.86,27.6
01-Oct-08,Guam,Inarajan,NU139,Naso_unicornis,264,416.85,0.0075,5,28.85,27.55
01-Oct-08,Guam,Inarajan,NU140,Naso_unicornis,280,436.34,0.0064,3,28.85,27.55
01-Oct-08,Guam,Inarajan,NU141,Naso_unicornis,233,364.08,0.0063,3,28.85,27.55
01-Oct-08,Guam,Inarajan,NU142,Naso_unicornis,280,410.79,0.0071,3,28.85,27.55
04-Oct-08,Guam,CocosLagoon,NU144,Naso_unicornis,273,436.52,0.0072,3,28.85,27.55
04-Oct-08,Guam,CocosLagoon,NU145,Naso_unicornis,256,395.86,0.0052,3,28.85,27.55
06-Nov-08,Guam,GFF,NU146,Naso_unicornis,334,421.27,0.0086,4,28.83,27.61
06-Nov-08,Guam,GFF,NU147,Naso_unicornis,301,471.21,0.0081,4,28.83,27.61
06-Nov-08,Guam,GFF,NU148,Naso_unicornis,338,444.92,0.009,4,28.83,27.61
06-Nov-08,Guam,GFF,NU149,Naso_unicornis,356,622.49,0.0127,5,28.85,27.55
06-Nov-08,Guam,GFF,NU153,Naso_unicornis,217,326.99,0.0071,3,28.85,27.55
06-Nov-08,Guam,GFF,NU154,Naso_unicornis,210,335.24,0.0053,2,28.87,27.63
16-Oct-08,Guam,GFF,NU155,Naso_unicornis,254,349.09,0.0063,2,28.87,27.63
16-Oct-08,Guam,GFF,NU156,Naso_unicornis,262,421.67,0.0062,3,28.85,27.55
16-Oct-08,Guam,GFF,NU157,Naso_unicornis,244,369.58,0.0061,2,28.87,27.63
16-Oct-08,Guam,GFF,NU158,Naso_unicornis,232,384.33,0.0068,3,28.85,27.55
16-Oct-08,Guam,GFF,NU160,Naso_unicornis,244,415.25,0.0076,4,28.83,27.61
16-Oct-08,Guam,GFF,NU162,Naso_unicornis,236,334.68,0.0049,2,28.87,27.63
30-Oct-08,Guam,HappyMart,NU166,Naso_unicornis,431,639.567,0.0135,6,28.84,27.6
30-Oct-08,Guam,HappyMart,NU167,Naso_unicornis,440,1001.365,0.0236,18,28.71,27.5
24-Nov-08,Guam,GFF,NU169,Naso_unicornis,281,437.62,0.0088,3,28.85,27.55
24-Nov-08,Guam,GFF,NU170,Naso_unicornis,233,369.73,0.0056,3,28.85,27.55
24-Nov-08,Guam,GFF,NU171,Naso_unicornis,254,447.9,0.0069,3,28.85,27.55
24-Nov-08,Guam,GFF,NU172,Naso_unicornis,256,380.43,0.0066,3,28.85,27.55
24-Nov-08,Guam,GFF,NU173,Naso_unicornis,235,362.76,0.0062,2,28.87,27.63
24-Nov-08,Guam,GFF,NU177,Naso_unicornis,260,416.88,0.0074,3,28.85,27.55
20-Dec-08,Guam,Piti,NU178,Naso_unicornis,295,403.44,0.0076,3,28.85,27.55
20-Dec-08,Guam,Piti,NU179,Naso_unicornis,290,424.03,0.0066,3,28.85,27.55
20-Dec-08,Guam,Piti,NU180,Naso_unicornis,230,444.46,0.0074,4,28.83,27.61
18-Jan-09,Guam,GFF,NU181,Naso_unicornis,285,462.94,0.0071,4,28.89,27.64
18-Jan-09,Guam,GFF,NU182,Naso_unicornis,304,510.84,0.0076,4,28.89,27.64
18-Jan-09,Guam,GFF,NU183,Naso_unicornis,282,416.19,0.0064,3,28.92,27.72
18-Jan-09,Guam,GFF,NU184,Naso_unicornis,255,374.2,0.0067,3,28.92,27.72
18-Jan-09,Guam,GFF,NU186,Naso_unicornis,260,417.96,0.0067,3,28.92,27.72
18-Jan-09,Guam,GFF,NU187,Naso_unicornis,266,383.46,0.0078,3,28.92,27.72
11-Feb-09,Guam,GFF,NU190,Naso_unicornis,253,371.4,0.0074,2,28.97,27.69
11-Feb-09,Guam,GFF,NU191,Naso_unicornis,228,374.78,0.0054,2,28.97,27.69
11-Feb-09,Guam,GFF,NU192,Naso_unicornis,241,359.42,0.0054,2,28.97,27.69
11-Feb-09,Guam,GFF,NU193,Naso_unicornis,211,331.43,0.0042,2,28.97,27.69
11-Feb-09,Guam,GFF,NU194,Naso_unicornis,243,381.94,0.0054,2,28.97,27.69
11-Feb-09,Guam,GFF,NU195,Naso_unicornis,241,389.73,0.0066,3,28.92,27.72
11-Feb-09,Guam,GFF,NU196,Naso_unicornis,241,340.02,0.0065,2,28.97,27.69
11-Feb-09,Guam,GFF,NU197,Naso_unicornis,236,341.2,0.0055,2,28.97,27.69
11-Feb-09,Guam,GFF,NU198,Naso_unicornis,238,395.78,0.007,3,28.92,27.72
11-Feb-09,Guam,GFF,NU200,Naso_unicornis,249,343.34,0.0069,3,28.92,27.72
11-Feb-09,Guam,GFF,NU201,Naso_unicornis,244,376.37,0.0069,3,28.92,27.72
11-Feb-09,Guam,GFF,NU202,Naso_unicornis,225,386.32,0.0057,2,28.97,27.69
15-Mar-09,Guam,GFF,NU211,Naso_unicornis,275,410.57,0.0065,3,28.92,27.72
15-Mar-09,Guam,GFF,NU212,Naso_unicornis,302,449.53,0.0111,4,28.89,27.64
15-Mar-09,Guam,GFF,NU213,Naso_unicornis,267,396.72,0.0081,3,28.92,27.72
15-Mar-09,Guam,GFF,NU215,Naso_unicornis,234,399.93,0.0065,2,28.97,27.69
15-Mar-09,Guam,GFF,NU216,Naso_unicornis,238,402.83,0.0064,3,28.92,27.72
15-Mar-09,Guam,GFF,NU217,Naso_unicornis,226,331.11,0.0049,2,28.97,27.69
15-Mar-09,Guam,GFF,NU218,Naso_unicornis,230,423.21,0.0057,3,28.92,27.72
15-Mar-09,Guam,GFF,NU219,Naso_unicornis,214,368.78,0.0056,3,28.92,27.72
15-Mar-09,Guam,GFF,NU220,Naso_unicornis,236,411.59,0.0065,3,28.92,27.72
15-Mar-09,Guam,GFF,NU221,Naso_unicornis,200,264.6,0.0047,1,29.02,27.91
15-Mar-09,Guam,GFF,NU222,Naso_unicornis,189,286.27,0.0045,1,29.02,27.91
15-Mar-09,Guam,GFF,NU223,Naso_unicornis,214,477,0.0075,3,28.92,27.72
27-Mar-09,Guam,GFF,NU227,Naso_unicornis,326,545.79,0.0093,4,28.89,27.64
27-Mar-09,Guam,GFF,NU228,Naso_unicornis,270,469.23,0.0079,4,28.89,27.64
27-Mar-09,Guam,GFF,NU230,Naso_unicornis,252,493.56,0.0091,5,28.87,27.67
23-Apr-09,Guam,GFF,NU231,Naso_unicornis,275,382.66,0.0066,2,28.97,27.69
23-Apr-09,Guam,GFF,NU233,Naso_unicornis,255,486.25,0.0072,5,28.87,27.67
23-Apr-09,Guam,GFF,NU234,Naso_unicornis,210,325.06,0.0046,2,28.97,27.69
23-Apr-09,Guam,GFF,NU235,Naso_unicornis,227,331.77,0.0048,2,28.97,27.69
29-Apr-09,Guam,GFF,NU236,Naso_unicornis,297,441.45,0.0085,3,28.92,27.72
29-Apr-09,Guam,GFF,NU237,Naso_unicornis,260,445.81,0.0086,3,28.92,27.72
29-Apr-09,Guam,GFF,NU238,Naso_unicornis,291,486.05,0.0066,4,28.89,27.64
29-Apr-09,Guam,GFF,NU239,Naso_unicornis,252,347.04,0.0059,3,28.92,27.72
29-Apr-09,Guam,GFF,NU240,Naso_unicornis,231,372.04,0.0069,2,28.97,27.69
29-Apr-09,Guam,GFF,NU241,Naso_unicornis,230,390.04,0.0063,2,28.97,27.69
29-Apr-09,Guam,GFF,NU243,Naso_unicornis,188,275.29,0.0046,1,29.02,27.91
29-Apr-09,Guam,GFF,NU244,Naso_unicornis,208,287.96,0.0046,1,29.02,27.91
29-Apr-09,Guam,GFF,NU245,Naso_unicornis,197,266.03,0.004,1,29.02,27.91
29-Apr-09,Guam,GFF,NU246,Naso_unicornis,189,260.55,0.0044,1,29.02,27.91
29-Apr-09,Guam,GFF,NU247,Naso_unicornis,201,317.22,0.0049,2,28.97,27.69
29-Apr-09,Guam,GFF,NU248,Naso_unicornis,194,331.68,0.0041,2,28.97,27.69
29-Apr-09,Guam,GFF,NU250,Naso_unicornis,200,313.18,0.0043,2,28.97,27.69
16-May-09,Guam,GFF,NU251,Naso_unicornis,270,386.66,0.0074,3,28.92,27.72
16-May-09,Guam,GFF,NU252,Naso_unicornis,237,411.49,0.0073,3,28.92,27.72
16-May-09,Guam,GFF,NU253,Naso_unicornis,244,370.24,0.0062,3,28.92,27.72
16-May-09,Guam,GFF,NU254,Naso_unicornis,247,430.15,0.0066,3,28.92,27.72
16-May-09,Guam,GFF,NU255,Naso_unicornis,244,487.13,0.0084,4,28.89,27.64
16-May-09,Guam,GFF,NU256,Naso_unicornis,281,529.33,0.0101,4,28.89,27.64
16-May-09,Guam,GFF,NU258,Naso_unicornis,213,314.42,0.0049,1,29.02,27.91
16-May-09,Guam,GFF,NU259,Naso_unicornis,216,371.2,0.0052,2,28.97,27.69
16-May-09,Guam,GFF,NU260,Naso_unicornis,222,365.956,0.0064,2,28.97,27.69
20-May-09,Guam,GFF,NU262,Naso_unicornis,420,506.07,0.0121,5,28.87,27.67
20-May-09,Guam,GFF,NU263,Naso_unicornis,271,441.89,0.0087,3,28.92,27.72
20-May-09,Guam,GFF,NU264,Naso_unicornis,255,442.89,0.0072,4,28.89,27.64
20-May-09,Guam,GFF,NU265,Naso_unicornis,256,481.69,0.008,4,28.89,27.64
20-May-09,Guam,GFF,NU266,Naso_unicornis,207,294.06,0.0063,1,29.02,27.91
20-May-09,Guam,GFF,NU267,Naso_unicornis,220,266.07,0.0044,1,29.02,27.91
20-May-09,Guam,GFF,NU269,Naso_unicornis,196,296.32,0.0037,1,29.02,27.91
20-May-09,Guam,GFF,NU270,Naso_unicornis,191,269.33,0.0039,1,29.02,27.91
20-May-09,Guam,GFF,NU271,Naso_unicornis,167,259.64,0.0032,1,29.02,27.91
20-May-09,Guam,GFF,NU272,Naso_unicornis,169,254.81,0.0037,1,29.02,27.91
NA,Guam,GFF,NU274,Naso_unicornis,450,622.65,0.0141,9,28.87,27.68
NA,Guam,GFF,NU275,Naso_unicornis,425,555.19,0.0122,6,28.89,27.61
NA,Guam,GFF,NU276,Naso_unicornis,428,498.67,0.0137,5,28.87,27.67
NA,Guam,GFF,NU277,Naso_unicornis,395,511.9,0.0122,6,28.89,27.61
21-Jun-14,MTMNM,Uracas,SE_14_04_0039,Naso_unicornis,438,1215.159,0.0321,22,27.91,25.54
21-Jun-14,MTMNM,Uracas,SE_14_04_0040,Naso_unicornis,370,961.547,0.0244,17,27.96,25.61
21-Jun-14,MTMNM,Uracas,SE_14_04_0041,Naso_unicornis,419,926.618,0.0257,16,27.98,25.64
21-Jun-14,MTMNM,Uracas,SE_14_04_0042,Naso_unicornis,462,1084.822,0.0287,20,27.94,25.57
21-Jun-14,MTMNM,Uracas,SE_14_04_0043,Naso_unicornis,485,1080.709,0.0313,20,27.94,25.57
22-Jun-14,MTMNM,Uracas,SE_14_04_0190,Naso_unicornis,397,1212.138,0.0334,23,27.9,25.52
24-Jun-14,MTMNM,Maug,SE_14_04_0384,Naso_unicornis,461,969.765,0.0244,16,28.09,25.87
24-Jun-14,MTMNM,Maug,SE_14_04_0385,Naso_unicornis,424,1359.997,0.0348,27,28,25.76
24-Jun-14,MTMNM,Maug,SE_14_04_0386,Naso_unicornis,447,1051.95,0.0321,13,28.07,25.84
24-Jun-14,MTMNM,Maug,SE_14_04_0387,Naso_unicornis,363,681.94,0.0176,7,28.07,25.82
24-Jun-14,MTMNM,Maug,SE_14_04_0388,Naso_unicornis,340,705.604,0.0129,8,28.05,25.83
24-Jun-14,MTMNM,Maug,SE_14_04_0389,Naso_unicornis,329,618.532,0.0139,7,28.07,25.82
24-Jun-14,MTMNM,Maug,SE_14_04_0390,Naso_unicornis,308,557.464,0.0113,4,27.98,25.72
24-Jun-14,MTMNM,Maug,SE_14_04_0391,Naso_unicornis,340,708.97,0.0145,11,28.06,25.82
24-Jun-14,MTMNM,Maug,SE_14_04_0392,Naso_unicornis,248,342.77,0.007,2,28.04,25.88
24-Jun-14,MTMNM,Maug,SE_14_04_0393,Naso_unicornis,469,1086.877,0.0306,19,28.06,25.82
24-Jun-14,MTMNM,Maug,SE_14_04_0394,Naso_unicornis,445,975.928,0.0267,21,28.04,25.79
24-Jun-14,MTMNM,Maug,SE_14_04_0402,Naso_unicornis,389,992.367,0.0246,18,28.06,25.84
24-Jun-14,MTMNM,Maug,SE_14_04_0403,Naso_unicornis,456,1368.06,0.0429,32,27.96,25.74
24-Jun-14,MTMNM,Maug,SE_14_04_0462,Naso_unicornis,389,756.471,0.0177,11,28.06,25.82
24-Jun-14,MTMNM,Maug,SE_14_04_0463,Naso_unicornis,387,772.881,NA,11,28.06,25.82
24-Jun-14,MTMNM,Maug,SE_14_04_0464,Naso_unicornis,343,776.78,0.0178,13,28.07,25.84
24-Jun-14,MTMNM,Maug,SE_14_04_0465,Naso_unicornis,426,820.93,0.0207,13,28.07,25.84
24-Jun-14,MTMNM,Maug,SE_14_04_0466,Naso_unicornis,340,925.33,0.0208,14,28.07,25.83
25-Jun-14,MTMNM,Maug,SE_14_04_0535,Naso_unicornis,476,1323.39,0.0406,24,27.99,25.73
25-Jun-14,MTMNM,Maug,SE_14_04_0536,Naso_unicornis,308,861.03,0.0188,15,28.08,25.86
25-Jun-14,MTMNM,Maug,SE_14_04_0537,Naso_unicornis,241,379.41,0.0052,2,28.04,25.88
25-Jun-14,MTMNM,Maug,SE_14_04_0538,Naso_unicornis,224,376.35,0.0039,2,28.04,25.88
25-Jun-14,MTMNM,Maug,SE_14_04_0539,Naso_unicornis,165,281.02,0.0031,1,28.19,25.84
25-Jun-14,MTMNM,Maug,SE_14_04_0553,Naso_unicornis,452,734.306,0.017,13,28.07,25.84
25-Jun-14,MTMNM,Maug,SE_14_04_0554,Naso_unicornis,383,922.508,0.018,18,28.06,25.84
25-Jun-14,MTMNM,Maug,SE_14_04_0556,Naso_unicornis,365,912.235,0.0134,7,28.07,25.82
26-Jun-14,MTMNM,Maug,SE_14_04_0711,Naso_unicornis,362,1154.68,0.0208,18,28.06,25.84
26-Jun-14,MTMNM,Maug,SE_14_04_0712,Naso_unicornis,357,430.38,0.0248,20,28.05,25.81
26-Jun-14,MTMNM,Maug,SE_14_04_0713,Naso_unicornis,270,620.83,0.0067,3,27.95,25.71
26-Jun-14,MTMNM,Maug,SE_14_04_0714,Naso_unicornis,306,1063.95,0.0167,8,28.05,25.83
26-Jun-14,MTMNM,Maug,SE_14_04_0715,Naso_unicornis,363,623.53,0.0268,22,28.02,25.77
26-Jun-14,MTMNM,Maug,SE_14_04_0716,Naso_unicornis,322,635.07,0.0122,7,28.07,25.82
27-Jun-14,MTMNM,Maug,SE_14_04_0787,Naso_unicornis,370,856.762,0.0141,6,28.07,25.86
27-Jun-14,MTMNM,Maug,SE_14_04_0788,Naso_unicornis,382,792.983,0.0194,14,28.07,25.83
27-Jun-14,MTMNM,Maug,SE_14_04_0790,Naso_unicornis,359,792.98,0.0202,9,28.05,25.83
27-Jun-14,MTMNM,Maug,SE_14_04_0791,Naso_unicornis,368,994.42,0.0258,15,28.19,26.09
28-Jun-14,MTMNM,Asuncion,SE_14_04_0866,Naso_unicornis,387,779.399,0.0177,8,28.17,26.06
