date,region,site,id,species,length,sex,oto_rad,oto_wt,age,SSTmean,SSTlo
03-Dec-10,MHI,Oahu,CAME72,Caranx_melampygus,317.5,NA,309.894,0.01,1,25.33,23.16
03-Dec-10,MHI,Oahu,CAME73,Caranx_melampygus,317.5,NA,477.526,0.0114,2,25.36,23.52
09-Apr-11,MHI,Oahu,CAME79,Caranx_melampygus,476.25,F,570.104,0.0238,3,25.33,23.6
19-Apr-11,MHI,Oahu,CAME84,Caranx_melampygus,370.332,F,519.153,0.016,2,25.3,23.46
11-Jun-11,MHI,BigIsland,CAME90,Caranx_melampygus,584.2,F,1300.318,0.0562,18,25.35,23.8
10-Jun-11,MHI,BigIsland,CAME91a,Caranx_melampygus,711.2,F,1204.04,0.0669,18,25.35,23.8
10-Jun-11,MHI,BigIsland,CAME93,Caranx_melampygus,584.2,M,910.168,0.0399,12,25.36,23.84
11-Jun-11,MHI,BigIsland,CAME94,Caranx_melampygus,609.6,F,798.214,0.038,10,25.43,23.88
09-Jun-11,MHI,BigIsland,CAME96,Caranx_melampygus,698.5,F,1159.26,0.0524,14,25.35,23.82
11-Jun-11,MHI,BigIsland,CAME97,Caranx_melampygus,660.4,F,783.662,0.0406,9,25.45,23.85
09-Jun-11,MHI,BigIsland,CAME98,Caranx_melampygus,584.2,F,790.938,0.0315,9,25.45,23.85
10-Jun-11,MHI,BigIsland,CAME99,Caranx_melampygus,660.4,NA,1002.527,0.0962,13,25.32,23.79
30-Jun-14,MTMNM,Asuncion,SE-14-04-1106,Caranx_melampygus,480,M,998.021,0.0364,12,28.15,26.04
30-Jun-14,MTMNM,Asuncion,SE-14-04-1107,Caranx_melampygus,428,M,1124.253,0.0359,10,28.16,26.06
08-Jul-14,NMI,Pagan,SE-14-04-1285,Caranx_melampygus,519,F,1090.066,0.0386,10,28.35,26.46
08-Jul-14,NMI,Pagan,SE-14-04-1286,Caranx_melampygus,328,F,686.386,0.0231,6,28.39,26.54
08-Jul-14,NMI,Pagan,SE-14-04-1287,Caranx_melampygus,465,F,928.331,0.0363,11,28.36,26.45
08-Jul-14,NMI,Pagan,SE-14-04-1288,Caranx_melampygus,307,F,345.646,0.0087,1,28.53,26.48
08-Jul-14,NMI,Pagan,SE-14-04-1289,Caranx_melampygus,298,F,343.471,0.0101,1,28.53,26.48
08-Jul-14,NMI,Pagan,SE-14-04-1290,Caranx_melampygus,327,F,386.049,0.0142,2,28.38,26.52
22-Jun-14,MTMNM,Uracas,SE-14-04-139,Caranx_melampygus,420,F,819.85,0.0359,9,27.94,25.6
10-Jul-14,NMI,Pagan,SE-14-04-1551,Caranx_melampygus,410,F,813.277,0.0245,6,28.39,26.54
10-Jul-14,NMI,Pagan,SE-14-04-1552,Caranx_melampygus,474,F,753.447,0.031,8,28.37,26.49
10-Jul-14,NMI,Pagan,SE-14-04-1553,Caranx_melampygus,460,F,932.933,0.0291,9,28.36,26.46
10-Jul-14,NMI,Pagan,SE-14-04-1554,Caranx_melampygus,377,F,673.894,0.0231,6,28.39,26.54
10-Jul-14,NMI,Pagan,SE-14-04-1555,Caranx_melampygus,412,M,749.503,0.0244,6,28.39,26.54
10-Jul-14,NMI,Pagan,SE-14-04-1556,Caranx_melampygus,447,M,884.281,0.0312,10,28.35,26.46
11-Jul-14,NMI,Pagan,SE-14-04-1609,Caranx_melampygus,700,F,956.603,0.0594,10,28.35,26.46
11-Jul-14,NMI,Pagan,SE-14-04-1610,Caranx_melampygus,602,M,971.722,0.0413,10,28.35,26.46
11-Jul-14,NMI,Pagan,SE-14-04-1611,Caranx_melampygus,630,M,899.403,0.0478,9,28.36,26.46
11-Jul-14,NMI,Pagan,SE-14-04-1612,Caranx_melampygus,628,M,881.651,0.0451,9,28.36,26.46
11-Jul-14,NMI,Pagan,SE-14-04-1613,Caranx_melampygus,528,F,822.479,0.0429,8,28.37,26.49
11-Jul-14,NMI,Pagan,SE-14-04-1614,Caranx_melampygus,420,F,710.055,0.0275,7,28.39,26.48
11-Jul-14,NMI,Pagan,SE-14-04-1615,Caranx_melampygus,364,F,458.249,0.0165,3,28.32,26.43
11-Jul-14,NMI,Pagan,SE-14-04-1616,Caranx_melampygus,400,F,645.624,NA,3,28.32,26.43
11-Jul-14,NMI,Pagan,SE-14-04-1617,Caranx_melampygus,464,F,927.016,0.0373,11,28.36,26.45
11-Jul-14,NMI,Pagan,SE-14-04-1618,Caranx_melampygus,415,M,739.641,0.0274,5,28.34,26.44
11-Jul-14,NMI,Pagan,SE-14-04-1619,Caranx_melampygus,460,M,776.458,0.0289,8,28.37,26.49
11-Jul-14,NMI,Pagan,SE-14-04-1620,Caranx_melampygus,478,M,881.652,0.0381,10,28.35,26.46
11-Jul-14,NMI,Pagan,SE-14-04-1621,Caranx_melampygus,526,F,870.475,NA,10,28.35,26.46
11-Jul-14,NMI,Pagan,SE-14-04-1622,Caranx_melampygus,325,F,523.336,0.0185,3,28.32,26.43
12-Jul-14,NMI,Guguan,SE-14-04-1763,Caranx_melampygus,243,F,337.276,0.0072,1,28.69,26.82
12-Jul-14,NMI,Guguan,SE-14-04-1764,Caranx_melampygus,241,M,307.033,0.0094,1,28.69,26.82
12-Jul-14,NMI,Guguan,SE-14-04-1765,Caranx_melampygus,243,M,327.414,NA,1,28.69,26.82
12-Jul-14,NMI,Guguan,SE-14-04-1766,Caranx_melampygus,275,F,351.74,0.0085,1,28.69,26.82
12-Jul-14,NMI,Guguan,SE-14-04-1767,Caranx_melampygus,247,M,316.513,0.0089,1,28.69,26.82
12-Jul-14,NMI,Guguan,SE-14-04-1768,Caranx_melampygus,244,F,320.759,0.0073,1,28.69,26.82
12-Jul-14,NMI,Guguan,SE-14-04-1769,Caranx_melampygus,412,M,666.005,0.021,6,28.56,26.91
12-Jul-14,NMI,Guguan,SE-14-04-1770,Caranx_melampygus,270,F,661.404,0.0195,5,28.51,26.82
12-Jul-14,NMI,Guguan,SE-14-04-1771,Caranx_melampygus,415,M,639.05,0.0256,5,28.51,26.82
